157028,n,BETTER MADE SALT PEPPER CHIP 2.5z,,g,601 04A 200 Better Made,Count,,BETTER MADE SNACK FOODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,2.5,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,157028-1,0.99,u,_041633051229,Brand-***,BETTER MADE,Flavor Type-***,Salt & Pepper,IKB KEY (POG)-***,690423,Manufacturer-***,BETTER MADE SNACK FOODS INC,Product Size-***,2.5oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1010889,n,WAFFLE BAR APPLE,,g,601 34 004 Candles/Candleholde,Count,,Ganz,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1010889-1,1.99,u,_065810609348,Brand-***,Ganz,Flavor Type-***,Non Applicable,Manufacturer-***,Ganz,Product Type-***,Candle/Tea Lights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
159277,n,SUPERMATIC II CIG MACHINE,,g,601 01 600 Roll Your Own,Count,,KRETEK INTERNATIONAL INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Roll Your Own and Misc,159277-1,46.49,u,_066619002200,Brand-***,SUPERMATIC,Flavor Type-***,Misc. Tobacco,Flavor Type-***,Tobacco,Manufacturer-***,KRETEK INTERNATIONAL INC,Product Size-***,Misc. Tobacco,Product Type-***,Roll Your Own,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
159519,n,GRIZ FC WINTERGRN 1.2Z CN,,g,601 01 400 Moist,Count,,AMERICAN SNUFF COMPANY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,Tobacco and Services,n,y,n,,,Each,1,TOB Moist,159519-1,9.12,u,_042100008982,Brand-***,GRIZ,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-Single,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Tobacco,Flavor Type-***,Wintergreen,IKB KEY (POG)-***,711,Manufacturer-***,American Snuff Company,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
159519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-Each,5,TOB Moist,159519-5,45.60,u,_042100008999,Brand-***,Grizzly,BUYDOWN SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN SMOKELESS TOB-fwv,GRIZZLY,BUYDOWN SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,ALL SNUFF $.10 OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,KY SNUFF DISC GRZ/HSKY $.06OFF,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-5pk,BUYDOWN/SPECIALS SMOKELESS TOB-fwv,GRIZZLY-All,Flavor Type-***,Tobacco,Flavor Type-***,Wintergreen,IKB KEY (POG)-***,711,Manufacturer-***,American Snuff Company,Product Size-***,Misc. Tobacco,Product Type-***,Snuff,SMOKELESS TOBACCO-fwv,SUB GENERIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162440,n,NOKIA 2321,,g,601 22C 01 AT&T,Count,,Nokia,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,162440-1,34.99,u,_616960002321,Brand-***,Trac Fone,Flavor Type-***,Non Applicable,Manufacturer-***,Nokia,Product Type-***,Phone in Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
162666,n,CONNS HULLESS CHEESE CORN 8z,,g,601 04A 220 Conns,Count,,CONN POTATO CHIP CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,8,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,162666-1,1.99,u,_032792000845,Brand-***,ALL CONN POTATO CHIP CO,Flavor Type-***,Cheese,Flavor Type-***,Plain,Manufacturer-***,CONN POTATO CHIP CO,Product Size-***,8oz,Product Type-***,Puffcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
163629,n,HUSMAN BBQ CHP 16z,,g,601 04A 000 Unclassified,Count,,HUSMAN SNACK FOODS CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,16,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,163629-1,3.19,u,_041632000518,Brand-***,HUSMAN,Flavor Type-***,Barbecue,Manufacturer-***,HUSMAN SNACK FOODS CO,Product Size-***,16oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
164423,n,BETTER MADE BITE SIZE TORT 13z,,g,601 04A 200 Better Made,Count,,BETTER MADE SNACK FOODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,13,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,164423-1,3.59,u,_041633007738,Brand-***,BETTER MADE,Flavor Type-***,Plain,IKB KEY (POG)-***,690485,Manufacturer-***,BETTER MADE SNACK FOODS INC,Product Size-***,13oz,Product Type-***,Tortilla Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
165106,n,FL XXL SUNCHIPS GARDEN SALSA,,g,601 04A 100 Frito,Count,,FRITO LAY,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,165106-1,3.99,u,_028400073639,Brand-***,SUNCHIPS,Flavor Type-***,Salsa,IKB KEY (POG)-***,572698,Manufacturer-***,FRITO LAY,Product Size-***,XXL,Product Type-***,Take Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
166347,n,MAXELL EAR BUDS,,g,601 22C 100 Phone Accessories,Count,,Maxell,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,166347-1,5.99,u,_025215190315,Brand-***,LG.,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,11410,Manufacturer-***,Maxell,Product Type-***,Misc. Phone Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
165916,n,SNYDER BBQ CHIPS 14z,,g,601 04A 330 Snyder Of Berlin,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,14,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,165916-1,3.99,u,_023000379358,Brand-***,SNYDER OF BERLIN,Flavor Type-***,Barbecue,Manufacturer-***,SNYDERS LANCE INC,Product Size-***,14oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
166872,n,CALI SCENTS NEW CAR,,g,601 20B 000 Air Fresheners,Count,,CALIFORNIA SCENTS,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,166872-1,3.99,u,_091400003319,Brand-***,CALIFORNIA SCENTS,Flavor Type-***,Non Applicable,IKB KEY (POG)-***,11388,Manufacturer-***,CALIFORNIA SCENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
166872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_091400016555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016608,n,4-PIN DIESEL POWER MIC  (D-TR,,g,601 20B 08 Truck Accessories,Count,,Misc. Trucker Merchandise,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1016608-1,16.99,u,_045602000423,Brand-***,Misc. Trucker Merchandise,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Trucker Merchandise,Product Type-***,Misc. Automotive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
167492,n,DOTS ORIGINAL THTR,,g,601 02B 250 Theater Candy ,Count,,TOOTSIE ROLL INDS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Confections,167492-1,1.29,u,_071720450000,Brand-***,TOOTSIE,Flavor Type-***,Tropical,IKB KEY (POG)-***,12171,Manufacturer-***,TOOTSIE ROLL INDS INC,Product Size-***,Confection Theater,Product Type-***,Confection Non-Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,Transfer Group,,SCM Parity DSP Forecast,,,,,
167492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071720850008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167755,n,POWERBAR PROTEIN COOKIE CREAM 20g,,g,601 04 000 Energy Bars,Count,,POWER BAR INC.,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,0.7,,,,,,General Merchandise,n,y,n,,,Each,1,Cookie/Cracker,167755-1,2.29,u,_097421490053,Brand-***,POWER BAR PROTEIN PLUS,Flavor Type-***,Cookies N Cream,IKB KEY (POG)-***,12146,Manufacturer-***,POWER BAR INC.,Product Type-***,Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,SCM Parity DSP Forecast,,,,,
167755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_097421866353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_097421971873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017038,n,2-WAY POWER SOCKETS (1PC UNIT),,g,601 20B 08 Truck Accessories,Count,,Misc. Trucker Merchandise,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1017038-1,6.99,u,_045602042508,Brand-***,Misc. Trucker Merchandise,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Trucker Merchandise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1017081,n,3' SINGLE H/D WHITE BD ANT KIT,,g,601 20B 08 Truck Accessories,Count,,Misc. Trucker Merchandise,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1017081-1,16.99,u,_045602483073,Brand-***,Misc. Trucker Merchandise,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Trucker Merchandise,Product Size-***,3FT,Product Type-***,Antenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
21498,n,HEINZ 57 STEAK SAUCE 5z,,g,601 33 05 Condiments/Pickles,Count,,KRAFT HEINZ CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,5,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,21498-1,4.49,u,_013000002691,Brand-***,HEINZ,Flavor Type-***,Steak Sauce,IKB KEY (POG)-***,1544,Manufacturer-***,KRAFT HEINZ CO,Product Size-***,5oz,Product Type-***,Grocery Condiments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
23699,n,GRIPPO SOUR CREAM ONION DIP 8.5z,,g,601 04A 410 Dips/Salsas,Count,,GRIPPO POTATO CHIP CO INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,8.5,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,23699-1,2.69,u,_076847515502,Brand-***,ALL GRIPPO POTATO CHIP CO INC,Flavor Type-***,Sour Cream and Onion,Manufacturer-***,GRIPPO POTATO CHIP CO INC,Product Size-***,8.5oz,Product Type-***,Dip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
28801,n,G FLAKE CHEESE CURLS 6z,,g,601 04A 250 Golden Flake,Count,,GOLDEN FLAKE SNACK FOODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,6,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,28801-1,1.99,u,_072080010804,Brand-***,GOLDEN FLAKE,Flavor Type-***,Cheese,Manufacturer-***,GOLDEN FLAKE SNACK FOODS INC,Product Size-***,7oz,Product Type-***,Cheese Curls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
31065,n,G FLAKE TOAST FLAKE PB CRACKER 1.4z,,g,601 03 300 Other DSD,Count,,GOLDEN FLAKE SNACK FOODS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,1.4,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Cookie/Cracker/Pastry,31065-1,0.59,u,_072080100208,Brand-***,GOLDEN FLAKE,Flavor Type-***,Peanut Butter,Manufacturer-***,GOLDEN FLAKE SNACK FOODS INC,Product Size-***,1.4oz,Product Type-***,Crackers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1018070,n,VICTOR E-Z FIX EPOXY,,g,601 26 330 Glue,Count,,Victor (automotive),,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Non-Food,1018070-1,2.99,u,_077231002509,Brand-***,Victor (automotive),Flavor Type-***,Non Applicable,Manufacturer-***,Victor (automotive),Product Type-***,Glue/Paste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
1018070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_077231009133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41126,n,JAYS PRETZEL MINI 16z,,g,601 04A 280 Jays,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,16,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,41126-1,2.99,u,_0411612,Brand-***,JAYS,Flavor Type-***,Plain,Manufacturer-***,SNYDERS LANCE INC,Product Size-***,16oz,Product Type-***,Pretzels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
41126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_041200001619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41478,n,SNYDER BBQ CHIPS 5z,,g,601 04A 330 Snyder Of Berlin,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,5,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,41478-1,1.99,u,_023000391756,Brand-***,SNYDER OF BERLIN,Flavor Type-***,Barbecue,IKB KEY (POG)-***,690523,Manufacturer-***,SNYDERS LANCE INC,Product Size-***,5oz,Product Type-***,Potato Chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
46001,n,LEAF WORMS,,g,601 34 016 Bait & Tackle,Count,,BAIT & TACKLE,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Bait,46001-1,3.99,u,_605400111136,Brand-***,BAIT & TACKLE,Flavor Type-***,Non Applicable,Manufacturer-***,BAIT & TACKLE,Product Type-***,Bait & Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
46001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_857585001041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019446,n,PREM GOLD PWR CRD 3IN,,g,601 20B 08 Truck Accessories,Count,,Misc. Trucker Merchandise,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,1019446-1,2.99,u,_045602422744,Brand-***,Prem Gold,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Trucker Merchandise,Product Size-***,3IN,Product Type-***,Antenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
64329,n,GATORADE WM GLACIER FRZ 20z,,g,601 13 000 Unclassified,Count,,PEPSICO INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Volume,FL. Ounce,20,,,,,,CVO,n,y,n,,,Each,1,601 CVO Non Dairy,64329-1,1.79,u,_052000208085,Brand-***,GATORADE,Flavor Type-***,Glacier Freeze,IKB KEY (POG)-***,1059,Manufacturer-***,PEPSICO INC,Product Size-***,20oz,Product Type-***,Sports Drink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,SCM Parity DSP Forecast,,,,,
64329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_052000324860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74070,n,PLANTERS TRAIL MIX FRUIT NUT 6z,,g,601 04B 000 Unclassified,Count,,KRAFT HEINZ CO,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,6,,,,,,General Merchandise,n,y,n,,,Each,1,Salty,74070-1,3.49,u,_029000012202,Brand-***,PLANTERS,CONSUMABLE PRODUCTS-idc,KRAFT Test-From Eby 10.24.07,Flavor Type-***,Non Applicable,FOOD SERVICE,krafttst,IKB KEY (POG)-***,1873,Manufacturer-***,KRAFT HEINZ CO,Product Size-***,6oz,Product Type-***,Trail Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
74070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_029000078802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67175,n,POWER STEERING FLD,,g,601 20A 03 Truck Additives,Count,,Misc. Automotive,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,67175-1,2.49,u,_020126411078,Brand-***,Misc. Automotive,Flavor Type-***,Non Applicable,Manufacturer-***,Misc. Automotive,Product Type-***,Power Steering Fluid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
68494,n,BALL PEEN HAMMER 16z,,g,601 20B 08 Truck Accessories,Count,,Barjan,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,16,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,68494-1,9.99,u,_020126002405,Brand-***,Misc. Household~ Cleaning~ etc,Flavor Type-***,Non Applicable,Manufacturer-***,Barjan,Product Size-***,16oz,Product Type-***,Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
68709,n,LOGBOOK COVER VINYL W/2 SNAPS,,g,601 20B 08 Truck Accessories,Count,,Barjan,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,68709-1,8.99,u,_020126050727,Brand-***,Misc. School Supplies,Flavor Type-***,Non Applicable,Manufacturer-***,Barjan,Product Type-***,Misc. Trucker Merchandise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
69453,n,MIKE HOLDER METAL SCREW-ON,,g,601 20B 08 Truck Accessories,Count,,Barjan,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,69453-1,0.99,u,_020126004454,Brand-***,Misc. Novelty,Flavor Type-***,Non Applicable,Manufacturer-***,Barjan,Product Type-***,Misc. Trucker Merchandise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
69752,n,PRESIDENTIAL CB SPEAKR,,g,601 20B 08 Truck Accessories,Count,,Barjan,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Auto,69752-1,11.99,u,_020126007011,Brand-***,Misc. Novelty,Flavor Type-***,Non Applicable,Manufacturer-***,Barjan,Product Type-***,Auto Speakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
71328,n,TOMS PORK SKINS BBQ 1.75z,,g,601 04A 340 Toms,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,1.75,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Salty/Meat Snacks,71328-1,1.09,u,_021900068341,Brand-***,TOMS,CONSUMABLE PRODUCTS-idc,LANCE 4.14.08,Flavor Type-***,Barbecue,Flavor Type-***,Plain,IKB KEY (POG)-***,607813,Manufacturer-***,SNYDERS LANCE INC,Product Size-***,1.75oz,Product Type-***,Pork Skins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
71983,n,TOMBSTONE ORIG CAND BACN 12in,,g,601 17 002 Pizza,Count,,NESTLE USA INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,Grocery,71983-1,5.99,u,_071921590130,Brand-***,TOMBSTONE,Flavor Type-***,Pizza,Manufacturer-***,NESTLE USA INC,Product Size-***,12in,Product Type-***,Frozen Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,,,,,,,
71983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_071921000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81450,n,TOMS 2 MORE PB FUDGE,,g,601 03 300 Other DSD,Count,,SNYDERS LANCE INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,,,,,,,,,,,General Merchandise,n,y,n,,,Each,1,DSD Cookie/Cracker/Pastry,81450-1,0.50,u,_021900031543,Brand-***,TOMS,Flavor Type-***,Peanut Butter,Manufacturer-***,SNYDERS LANCE INC,Product Type-***,Cookie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,Transfer Group,,,,,,,,
84417,n,J LINKS BEEF JERKY TERI 3.25z,,g,601 04C 210 2.5-4.0z Jerky,Count,,LINK SNACKS INC,,Use Category Setting,y,y,n,n,n,,,Each,Each,Each ,1,Weight,Wt. Ounce,3.25,,,,,,General Merchandise,n,y,n,,,Each,1,Meat Snacks,84417-1,6.99,u,_017082007421,Brand-***,JACK LINKS,Flavor Type-***,Teriyaki,IKB KEY (POG)-***,1958,IKB KEY (POG)-***,2029,Manufacturer-***,LINK SNACKS INC,Product Size-***,Meat Snacks 3.25z Jerky,Product Type-***,Beef Jerky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601 All items,SCM Eby Aurora,SCM EBY Aurora & McLane [Without Food Supplies],Transfer Group,SCM Parity DSP Forecast,,,,,
84417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_017082007957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Each,1,,,,u,_017082876355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
