ProductCode,Name,XRefID,Description,Status,SupplierItemGroupName,SupplierPackageUOM,QuantityFactor,AvailabilityStartDate,AvailabilityEndDate,TypeCode,Number,CostLevel,PackageCost,PackageAllowance,CostStartDate,CostEndDate
_026117,MONSTER ESPRESSO & CREAM 8.4z,1085640,,a,601 13B 000,Case - 12,12.00,,,u,_070847029236,Master,20.78,0.00,1900-01-01,2075-12-31
_026117,,,,,,,,,,u,_070847029243,North Carolina,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,South Carolina,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 1.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 2.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 3.00,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 3.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 4.00,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 4.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 5.00,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 5.40,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 7.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 8.50,20.78,0.00,2017-11-09,2075-12-31
_026117,,,,,,,,,,,,VA - 9.00,20.78,0.00,2017-11-09,2075-12-31
_026138,MCL HTCP LID LHRL-16,10192081,,a,77 01 000,Case - 1000,1000.00,,,u,_094297501791,Master,0.00,0.00,2016-01-18,2075-12-31
_026537,ISMS SLICED TOMATOES,1078230,,a,221 08 101,Each,1.00,,,u,_711069008905,Master,5.78,0.00,1900-01-01,2075-12-31
_026537,,,,,,,,,,,,North Carolina,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,South Carolina,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 1.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 2.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 3.00,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 3.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 4.00,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 4.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 5.00,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 5.40,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 7.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 8.50,5.78,0.00,2017-12-14,2075-12-31
_026537,,,,,,,,,,,,VA - 9.00,5.78,0.00,2017-12-14,2075-12-31
_026927,SWEDISH FISH TROPICAL PEG BAG 8Z,1086273,,a,601 02B 000,Each,1.00,,,u,_070462004052,Master,1.35,0.00,1900-01-01,2075-12-31
_026927,,,,,,,,,,,,North Carolina,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,South Carolina,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 1.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 2.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 3.00,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 3.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 4.00,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 4.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 5.00,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 5.40,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 7.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 8.50,1.35,0.00,2017-12-21,2075-12-31
_026927,,,,,,,,,,,,VA - 9.00,1.35,0.00,2017-12-21,2075-12-31
_027147,RED SEAL L/C WGN $1 OFF~ SINGLE,1086086,,a,601 01 420,Case - 5,5.00,,,u,_073100005619,Master,9.92,0.00,1900-01-01,2075-12-31
_027147,,,,,,,,,,,,North Carolina,9.66,0.00,1900-01-01,2075-12-31
_027722,S/S CGRL BLUEBERRY 3 FOR 2,1064095,,a,601 01 250,Case - 30,30.00,,,u,_025900205201,Master,33.21,0.00,1900-01-01,2075-12-31
_027722,,,,,,,,,,,,North Carolina,0.00,0.00,2015-12-15,2075-12-31
_027722,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-15,2075-12-31
_029707,SDPWY BDAY CAKE BITES,1083665,,a,231 04 001,Case - 200,200.00,,,u,_708971930097,Master,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,North Carolina,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,South Carolina,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 1.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 2.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 3.00,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 3.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 4.00,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 4.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 5.00,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 5.40,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 7.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 8.50,16.34,0.00,2018-04-05,2075-12-31
_029707,,,,,,,,,,,,VA - 9.00,16.34,0.00,2018-04-05,2075-12-31
_030397,VUSE VIBE NECTAR 2ML 3% TANKS,1082063,,a,601 01 710,Case - 5,5.00,,,u,_849205007922,Master,33.71,0.00,1900-01-01,2075-12-31
_030397,,,,,,,,,,u,_849205015354,North Carolina,34.66,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,u,_849205015361,South Carolina,33.71,0.00,1900-01-01,2075-12-31
_030397,,,,,,,,,,,,VA - 1.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 2.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 3.00,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 3.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 4.00,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 4.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 5.00,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 5.40,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 7.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 8.50,33.71,0.00,2017-12-07,2075-12-31
_030397,,,,,,,,,,,,VA - 9.00,33.71,0.00,2017-12-07,2075-12-31
_030667,LABEL ISMS CHIC SLD CRSN,1052086,,a,221 08 100,Case - 100,100.00,,,u,_052894121095,Master,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,North Carolina,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,South Carolina,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 1.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 2.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 3.00,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 3.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 4.00,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 4.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 5.00,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 5.40,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 7.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 8.50,8.38,0.00,2018-04-02,2075-12-31
_030667,,,,,,,,,,,,VA - 9.00,8.38,0.00,2018-04-02,2075-12-31
_032637,TRIDENT VIBES SPEARMINT,1087617,,a,601 02A 127,Case - 6,6.00,,,u,_012546012645,Master,13.52,0.00,1900-01-01,2075-12-31
_032637,,,,,,,,,,u,_012546012652,North Carolina,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,South Carolina,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 1.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 2.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 3.00,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 3.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 4.00,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 4.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 5.00,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 5.40,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 7.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 8.50,13.52,0.00,2018-05-10,2075-12-31
_032637,,,,,,,,,,,,VA - 9.00,13.52,0.00,2018-05-10,2075-12-31
_032789,I/A MRLBRO MN BX 2PK DEAL,178463,,a,501 01 800,Carton - 10,10.00,,,u,_028200172815,Master,33.71,0.00,1900-01-01,2075-12-31
_032789,,,,,,,,,,u,_028200559111,North Carolina,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,South Carolina,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 1.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 2.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 3.00,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 3.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 4.00,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 4.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 5.00,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 5.40,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 7.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 8.50,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,VA - 9.00,0.00,0.00,2015-12-17,2075-12-31
_032789,,,,,,,,,,,,Contract,0.00,0.00,2016-04-18,2075-12-31
_032837,PANINI PREP TRAY,x2-185792,,a,221 21 100,Case - 1000,1000.00,,,u,_707282286534,Master,25.02,0.00,1900-01-01,2075-12-31
_032837,,,,,,,,,,,,South Carolina,25.02,0.00,2017-12-07,2075-12-31
_032961,RAGU OLD WORLD TRADITIONAL,133509,,a,601 33 12,Each,1.00,,,u,_036200000502,Master,0.00,0.00,2016-01-18,2075-12-31
_033670,KR GR PARMESAN CHS SS 3 OZ,10025898,,a,221 07 100,Each,1.00,,,u,_021000615421,Master,0.00,0.00,2016-01-18,2075-12-31
_034587,BIB DR PEPPER DIET 2.5 GAL,160958,,a,215 02 001,Each,1.00,,,u,_054900720490,Master,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,North Carolina,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,South Carolina,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 1.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 2.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 3.00,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 3.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 4.00,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 4.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 5.00,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 5.40,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 7.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 8.50,41.04,0.00,2018-01-01,2075-12-31
_034587,,,,,,,,,,,,VA - 9.00,41.04,0.00,2018-01-01,2075-12-31
_035617,GINORMOUS GUMI BEAR,1086263,,a,601 02K 000,Each,1.00,,,u,_655956001313,Master,2.65,0.00,1900-01-01,2075-12-31
_035617,,,,,,,,,,,,North Carolina,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,South Carolina,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 1.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 2.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 3.00,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 3.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 4.00,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 4.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 5.00,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 5.40,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 7.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 8.50,2.65,0.00,2017-12-21,2075-12-31
_035617,,,,,,,,,,,,VA - 9.00,2.65,0.00,2017-12-21,2075-12-31
_035747,REESES OUTRAGEOUS KING SIZE BAR,1087388,,a,601 02 220,Box - 18,18.00,,,u,_034000412006,Master,19.10,0.00,1900-01-01,2075-12-31
_035747,,,,,,,,,,u,_034000412013,,,,,
_035757,HERSHEY REESES OUTRAGEOUS REG,1087190,,u,601 02 110,Box - 18,18.00,,,u,_034000412037,Master,10.82,0.00,1900-01-01,2075-12-31
_035757,,,,,,,,,,u,_034000412044,North Carolina,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,South Carolina,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 1.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 2.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 3.00,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 3.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 4.00,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 4.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 5.00,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 5.40,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 7.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 8.50,10.82,0.00,2018-03-29,2075-12-31
_035757,,,,,,,,,,,,VA - 9.00,10.82,0.00,2018-03-29,2075-12-31
_036210,MARK TEN CLS 2.5% W/USB,1057342,,a,601 01 700,Case - 5,5.00,,,u,_097100001389,Master,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,u,_097100011388,North Carolina,34.77,0.00,2017-08-24,2075-12-31
_036210,,,,,,,,,,,,South Carolina,34.57,0.00,2016-01-20,2075-12-31
_036210,,,,,,,,,,,,VA - 1.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 2.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 3.00,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 3.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 4.00,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 4.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 5.00,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 5.40,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 7.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 8.50,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,VA - 9.00,34.57,0.00,2016-01-21,2075-12-31
_036210,,,,,,,,,,,,Contract,0.00,0.00,2016-04-18,2075-12-31
_037366,BERRY ICE CLD 2GO CUP LD,1080034,,a,215 02 000,Case - 400,400.00,,,u,_076026197901,Master,106.02,0.00,1900-01-01,2075-12-31
_037366,,,,,,,,,,u,_760261979018,North Carolina,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,South Carolina,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 1.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 2.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 3.00,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 3.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 4.00,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 4.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 5.00,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 5.40,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 7.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 8.50,106.02,0.00,2016-04-21,2075-12-31
_037366,,,,,,,,,,,,VA - 9.00,106.02,0.00,2016-04-21,2075-12-31
_037747,PLANTERS TRL MIX FRT&NT 6z,74070,,a,601 04B 000,Each,1.00,,,u,_029000012202,Master,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,u,_029000078802,North Carolina,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,South Carolina,1.96,0.00,2016-01-20,2075-12-31
_037747,,,,,,,,,,,,VA - 1.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 2.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 3.00,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 3.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 4.00,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 4.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 5.00,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 5.40,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 7.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 8.50,1.96,0.00,2016-01-21,2075-12-31
_037747,,,,,,,,,,,,VA - 9.00,1.96,0.00,2016-01-21,2075-12-31
_039172,BIC TATTOO SPEC EDIT LIGHTER,177761,,a,601 18 100,Case - 50,50.00,,,u,_070330618534,Master,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,u,_070330618930,North Carolina,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,South Carolina,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 1.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 2.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 3.00,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 3.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 4.00,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 4.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 5.00,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 5.40,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 7.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 8.50,45.02,0.00,2017-01-05,2075-12-31
_039172,,,,,,,,,,,,VA - 9.00,45.02,0.00,2017-01-05,2075-12-31
_040207,PHO CHOCOLATE CHIP MUFFIN,175004,,a,231 03 000,Each,1.00,,,u,_642984129225,Master,0.86,0.00,1900-01-01,2075-12-31
_040207,,,,,,,,,,u,_763913130270,North Carolina,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,u,_763913140279,South Carolina,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,u,_763913142303,VA - 1.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,u,_763913142310,VA - 2.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 3.00,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 3.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 4.00,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 4.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 5.00,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 5.40,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 7.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 8.50,0.86,0.00,2018-01-25,2075-12-31
_040207,,,,,,,,,,,,VA - 9.00,0.86,0.00,2018-01-25,2075-12-31
_041257,SPWY PREMIUM ESPRESSO VANILLA 15z,1086355,,a,601 13B 000,Case - 12,12.00,,,u,_841112102752,Master,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,North Carolina,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,South Carolina,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 1.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 2.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 3.00,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 3.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 4.00,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 4.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 5.00,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 5.40,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 7.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 8.50,13.00,0.00,2018-02-15,2075-12-31
_041257,,,,,,,,,,,,VA - 9.00,13.00,0.00,2018-02-15,2075-12-31
_041697,NODOZ ALERTNESS AID,1086932,,a,601 15A 02,Each,1.00,,,u,_366715979940,Master,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,North Carolina,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,South Carolina,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 1.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 2.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 3.00,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 3.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 4.00,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 4.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 5.00,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 5.40,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 7.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 8.50,1.93,0.00,2018-04-05,2075-12-31
_041697,,,,,,,,,,,,VA - 9.00,1.93,0.00,2018-04-05,2075-12-31
_041797,DART LID LG SQ,1084276,,a,221 08 100,Case - 252,252.00,,,u,_041594805107,Master,37.83,0.00,1900-01-01,2075-12-31
_041988,BIB CHEERWINE 5 GAL,20002760,,a,215 02 001,Each,1.00,,,u,_070925000836,Master,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,North Carolina,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,South Carolina,57.80,0.00,2016-01-20,2075-12-31
_041988,,,,,,,,,,,,VA - 1.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 2.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 3.00,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 3.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 4.00,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 4.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 5.00,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 5.40,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 7.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 8.50,57.80,0.00,2016-01-21,2075-12-31
_041988,,,,,,,,,,,,VA - 9.00,57.80,0.00,2016-01-21,2075-12-31
_042017,PERKY JERKY PORK JRKY MAPLE 2.2z,1086396,,a,601 04C 210,Each,1.00,,,u,_812353021928,Master,3.62,0.00,1900-01-01,2075-12-31
_042017,,,,,,,,,,,,North Carolina,3.62,0.00,2018-01-25,2075-12-31
_042017,,,,,,,,,,,,South Carolina,3.62,0.00,2018-01-25,2075-12-31
_042017,,,,,,,,,,,,VA - 1.50,3.62,0.00,2018-01-25,2075-12-31
_042017,,,,,,,,,,,,VA - 2.50,3.62,0.00,2018-01-25,2075-12-31
